Station,Year,Month,Day,Night,DayLimit,NightLimit,Name,City,State,Type
DEL05,2017,9,57.0,53.0,50,40,"NSIT, Dwarka",Delhi,Delhi,Silence
DEL05,2017,10,57.0,54.0,50,40,"NSIT, Dwarka",Delhi,Delhi,Silence
DEL05,2017,11,57.0,54.0,50,40,"NSIT, Dwarka",Delhi,Delhi,Silence
DEL05,2017,12,58.0,55.0,50,40,"NSIT, Dwarka",Delhi,Delhi,Silence
DEL06,2017,1,67.0,75.0,65,55,Civil Lines,Delhi,Delhi,Commercial
DEL06,2017,2,62.0,60.0,65,55,Civil Lines,Delhi,Delhi,Commercial
DEL06,2017,3,61.0,59.0,65,55,Civil Lines,Delhi,Delhi,Commercial
DEL06,2017,4,64.0,63.0,65,55,Civil Lines,Delhi,Delhi,Commercial
DEL06,2017,5,63.0,62.0,65,55,Civil Lines,Delhi,Delhi,Commercial
DEL06,2017,6,64.0,63.0,65,55,Civil Lines,Delhi,Delhi,Commercial
DEL06,2017,7,64.0,62.0,65,55,Civil Lines,Delhi,Delhi,Commercial
DEL06,2017,8,62.0,60.0,65,55,Civil Lines,Delhi,Delhi,Commercial
DEL06,2017,9,62.0,58.0,65,55,Civil Lines,Delhi,Delhi,Commercial
DEL06,2017,10,62.0,58.0,65,55,Civil Lines,Delhi,Delhi,Commercial
DEL06,2017,11,78.0,73.0,65,55,Civil Lines,Delhi,Delhi,Commercial
DEL06,2017,12,61.0,58.0,65,55,Civil Lines,Delhi,Delhi,Commercial
DEL07,2017,1,59.0,50.0,50,40,R. K. Puram,Delhi,Delhi,Silence
DEL07,2017,2,62.0,52.0,50,40,R. K. Puram,Delhi,Delhi,Silence
DEL07,2017,3,60.0,52.0,50,40,R. K. Puram,Delhi,Delhi,Silence
DEL07,2017,4,62.0,53.0,50,40,R. K. Puram,Delhi,Delhi,Silence
DEL07,2017,5,61.0,55.0,50,40,R. K. Puram,Delhi,Delhi,Silence
DEL07,2017,6,61.0,55.0,50,40,R. K. Puram,Delhi,Delhi,Silence
DEL07,2017,7,62.0,54.0,50,40,R. K. Puram,Delhi,Delhi,Silence
DEL07,2017,8,62.0,54.0,50,40,R. K. Puram,Delhi,Delhi,Silence
DEL07,2017,9,62.0,52.0,50,40,R. K. Puram,Delhi,Delhi,Silence
DEL07,2017,10,59.0,52.0,50,40,R. K. Puram,Delhi,Delhi,Silence
DEL07,2017,11,70.0,69.0,50,40,R. K. Puram,Delhi,Delhi,Silence
DEL07,2017,12,60.0,52.0,50,40,R. K. Puram,Delhi,Delhi,Silence
DEL08,2017,1,67.0,63.0,65,55,Anand Vihar,Delhi,Delhi,Commercial
DEL08,2017,2,67.0,63.0,65,55,Anand Vihar,Delhi,Delhi,Commercial
DEL08,2017,3,67.0,64.0,65,55,Anand Vihar,Delhi,Delhi,Commercial
DEL08,2017,4,68.0,64.0,65,55,Anand Vihar,Delhi,Delhi,Commercial
DEL08,2017,5,68.0,66.0,65,55,Anand Vihar,Delhi,Delhi,Commercial
DEL08,2017,6,69.0,66.0,65,55,Anand Vihar,Delhi,Delhi,Commercial
DEL08,2017,7,72.0,67.0,65,55,Anand Vihar,Delhi,Delhi,Commercial
DEL08,2017,8,68.0,66.0,65,55,Anand Vihar,Delhi,Delhi,Commercial
DEL08,2017,9,69.0,65.0,65,55,Anand Vihar,Delhi,Delhi,Commercial
DEL08,2017,10,68.0,65.0,65,55,Anand Vihar,Delhi,Delhi,Commercial
DEL08,2017,11,67.0,64.0,65,55,Anand Vihar,Delhi,Delhi,Commercial
DEL08,2017,12,67.0,63.0,65,55,Anand Vihar,Delhi,Delhi,Commercial
DEL09,2017,1,82.0,48.0,50,40,Mandir Marg,Delhi,Delhi,Silence
DEL09,2017,2,58.0,48.0,50,40,Mandir Marg,Delhi,Delhi,Silence
DEL09,2017,3,58.0,49.0,50,40,Mandir Marg,Delhi,Delhi,Silence
DEL09,2017,4,60.0,51.0,50,40,Mandir Marg,Delhi,Delhi,Silence
DEL09,2017,5,56.0,50.0,50,40,Mandir Marg,Delhi,Delhi,Silence
DEL09,2017,6,56.0,53.0,50,40,Mandir Marg,Delhi,Delhi,Silence
DEL09,2017,7,60.0,49.0,50,40,Mandir Marg,Delhi,Delhi,Silence
DEL09,2017,8,59.0,48.0,50,40,Mandir Marg,Delhi,Delhi,Silence
DEL09,2017,9,56.0,48.0,50,40,Mandir Marg,Delhi,Delhi,Silence
DEL09,2017,10,56.0,52.0,50,40,Mandir Marg,Delhi,Delhi,Silence
DEL09,2017,11,69.0,48.0,50,40,Mandir Marg,Delhi,Delhi,Silence
DEL09,2017,12,60.0,48.0,50,40,Mandir Marg,Delhi,Delhi,Silence
DEL10,2017,1,58.0,51.0,55,45,Punjabi Bagh,Delhi,Delhi,Residential
DEL10,2017,2,60.0,52.0,55,45,Punjabi Bagh,Delhi,Delhi,Residential
DEL10,2017,3,59.0,51.0,55,45,Punjabi Bagh,Delhi,Delhi,Residential
DEL10,2017,4,62.0,54.0,55,45,Punjabi Bagh,Delhi,Delhi,Residential
DEL10,2017,5,59.0,54.0,55,45,Punjabi Bagh,Delhi,Delhi,Residential
DEL10,2017,6,59.0,55.0,55,45,Punjabi Bagh,Delhi,Delhi,Residential
DEL10,2017,7,60.0,53.0,55,45,Punjabi Bagh,Delhi,Delhi,Residential
DEL10,2017,8,62.0,69.0,55,45,Punjabi Bagh,Delhi,Delhi,Residential
DEL10,2017,9,72.0,58.0,55,45,Punjabi Bagh,Delhi,Delhi,Residential
DEL10,2017,10,75.0,78.0,55,45,Punjabi Bagh,Delhi,Delhi,Residential
DEL10,2017,11,58.0,51.0,55,45,Punjabi Bagh,Delhi,Delhi,Residential
DEL10,2017,12,58.0,51.0,55,45,Punjabi Bagh,Delhi,Delhi,Residential
HYD01,2017,1,74.0,65.0,65,55,ABITS,Hyderabad,Telangana,Commercial
HYD01,2017,2,73.0,66.0,65,55,ABITS,Hyderabad,Telangana,Commercial
HYD01,2017,3,74.0,66.0,65,55,ABITS,Hyderabad,Telangana,Commercial
HYD01,2017,4,73.0,65.0,65,55,ABITS,Hyderabad,Telangana,Commercial
HYD01,2017,5,73.0,65.0,65,55,ABITS,Hyderabad,Telangana,Commercial
HYD01,2017,6,75.0,70.0,65,55,ABITS,Hyderabad,Telangana,Commercial
HYD01,2017,7,75.0,68.0,65,55,ABITS,Hyderabad,Telangana,Commercial
HYD01,2017,8,75.0,67.0,65,55,ABITS,Hyderabad,Telangana,Commercial
HYD01,2017,9,74.0,67.0,65,55,ABITS,Hyderabad,Telangana,Commercial
HYD01,2017,10,74.0,66.0,65,55,ABITS,Hyderabad,Telangana,Commercial
HYD01,2017,11,74.0,65.0,65,55,ABITS,Hyderabad,Telangana,Commercial
HYD01,2017,12,75.0,66.0,65,55,ABITS,Hyderabad,Telangana,Commercial
HYD02,2017,1,60.0,54.0,75,70,Jeedimetla,Hyderabad,Telangana,Industrial
HYD02,2017,2,60.0,54.0,75,70,Jeedimetla,Hyderabad,Telangana,Industrial
HYD02,2017,3,60.0,53.0,75,70,Jeedimetla,Hyderabad,Telangana,Industrial
HYD02,2017,4,60.0,55.0,75,70,Jeedimetla,Hyderabad,Telangana,Industrial
HYD02,2017,5,60.0,55.0,75,70,Jeedimetla,Hyderabad,Telangana,Industrial
HYD02,2017,6,61.0,58.0,75,70,Jeedimetla,Hyderabad,Telangana,Industrial
HYD02,2017,7,61.0,55.0,75,70,Jeedimetla,Hyderabad,Telangana,Industrial
HYD02,2017,8,60.0,54.0,75,70,Jeedimetla,Hyderabad,Telangana,Industrial
HYD02,2017,9,65.0,58.0,75,70,Jeedimetla,Hyderabad,Telangana,Industrial
HYD02,2017,10,62.0,56.0,75,70,Jeedimetla,Hyderabad,Telangana,Industrial
HYD02,2017,11,61.0,56.0,75,70,Jeedimetla,Hyderabad,Telangana,Industrial
HYD02,2017,12,62.0,56.0,75,70,Jeedimetla,Hyderabad,Telangana,Industrial
HYD03,2017,1,71.0,63.0,55,45,Jublee Hills,Hyderabad,Telangana,Residential
HYD03,2017,2,71.0,64.0,55,45,Jublee Hills,Hyderabad,Telangana,Residential
HYD03,2017,3,71.0,64.0,55,45,Jublee Hills,Hyderabad,Telangana,Residential
HYD03,2017,4,72.0,66.0,55,45,Jublee Hills,Hyderabad,Telangana,Residential
HYD03,2017,5,73.0,67.0,55,45,Jublee Hills,Hyderabad,Telangana,Residential
HYD03,2017,6,72.0,66.0,55,45,Jublee Hills,Hyderabad,Telangana,Residential
HYD03,2017,7,72.0,65.0,55,45,Jublee Hills,Hyderabad,Telangana,Residential
HYD03,2017,8,72.0,65.0,55,45,Jublee Hills,Hyderabad,Telangana,Residential
HYD03,2017,9,72.0,65.0,55,45,Jublee Hills,Hyderabad,Telangana,Residential
HYD03,2017,10,72.0,67.0,55,45,Jublee Hills,Hyderabad,Telangana,Residential
HYD03,2017,11,71.0,64.0,55,45,Jublee Hills,Hyderabad,Telangana,Residential
HYD03,2017,12,71.0,64.0,55,45,Jublee Hills,Hyderabad,Telangana,Residential
HYD04,2017,1,54.0,48.0,50,40,Zoo,Hyderabad,Telangana,Silence
HYD04,2017,2,55.0,49.0,50,40,Zoo,Hyderabad,Telangana,Silence
HYD04,2017,3,56.0,49.0,50,40,Zoo,Hyderabad,Telangana,Silence
HYD04,2017,4,56.0,51.0,50,40,Zoo,Hyderabad,Telangana,Silence
HYD04,2017,5,57.0,52.0,50,40,Zoo,Hyderabad,Telangana,Silence
HYD04,2017,6,57.0,52.0,50,40,Zoo,Hyderabad,Telangana,Silence
HYD04,2017,7,55.0,50.0,50,40,Zoo,Hyderabad,Telangana,Silence
HYD04,2017,8,61.0,53.0,50,40,Zoo,Hyderabad,Telangana,Silence
HYD04,2017,9,58.0,50.0,50,40,Zoo,Hyderabad,Telangana,Silence
HYD04,2017,10,55.0,50.0,50,40,Zoo,Hyderabad,Telangana,Silence
HYD04,2017,11,55.0,49.0,50,40,Zoo,Hyderabad,Telangana,Silence
HYD04,2017,12,55.0,50.0,50,40,Zoo,Hyderabad,Telangana,Silence
HYD05,2017,1,64.0,57.0,65,55,TSPCB,Hyderabad,Telangana,Commercial
HYD05,2017,2,66.0,59.0,65,55,TSPCB,Hyderabad,Telangana,Commercial
HYD05,2017,3,66.0,59.0,65,55,TSPCB,Hyderabad,Telangana,Commercial
HYD05,2017,4,65.0,59.0,65,55,TSPCB,Hyderabad,Telangana,Commercial
HYD05,2017,5,66.0,59.0,65,55,TSPCB,Hyderabad,Telangana,Commercial
HYD05,2017,6,66.0,62.0,65,55,TSPCB,Hyderabad,Telangana,Commercial
HYD05,2017,7,67.0,65.0,65,55,TSPCB,Hyderabad,Telangana,Commercial
HYD05,2017,8,66.0,59.0,65,55,TSPCB,Hyderabad,Telangana,Commercial
HYD05,2017,9,68.0,60.0,65,55,TSPCB,Hyderabad,Telangana,Commercial
HYD05,2017,10,72.0,67.0,65,55,TSPCB,Hyderabad,Telangana,Commercial
HYD05,2017,11,78.0,80.0,65,55,TSPCB,Hyderabad,Telangana,Commercial
HYD05,2017,12,75.0,76.0,65,55,TSPCB,Hyderabad,Telangana,Commercial
HYD06,2017,1,66.0,54.0,55,45,Tarnaka,Hyderabad,Telangana,Residential
HYD06,2017,2,74.0,71.0,55,45,Tarnaka,Hyderabad,Telangana,Residential
HYD06,2017,3,63.0,52.0,55,45,Tarnaka,Hyderabad,Telangana,Residential
HYD06,2017,4,78.0,75.0,55,45,Tarnaka,Hyderabad,Telangana,Residential
HYD06,2017,5,61.0,56.0,55,45,Tarnaka,Hyderabad,Telangana,Residential
HYD06,2017,6,63.0,59.0,55,45,Tarnaka,Hyderabad,Telangana,Residential
HYD06,2017,7,64.0,60.0,55,45,Tarnaka,Hyderabad,Telangana,Residential
HYD06,2017,8,62.0,55.0,55,45,Tarnaka,Hyderabad,Telangana,Residential
HYD06,2017,9,61.0,54.0,55,45,Tarnaka,Hyderabad,Telangana,Residential
HYD06,2017,10,60.0,54.0,55,45,Tarnaka,Hyderabad,Telangana,Residential
HYD06,2017,11,65.0,63.0,55,45,Tarnaka,Hyderabad,Telangana,Residential
HYD06,2017,12,60.0,51.0,55,45,Tarnaka,Hyderabad,Telangana,Residential
HYD07,2017,1,77.0,74.0,75,70,Gaddapotharam,Hyderabad,Telangana,Industrial
HYD07,2017,2,76.0,75.0,75,70,Gaddapotharam,Hyderabad,Telangana,Industrial
HYD07,2017,3,74.0,76.0,75,70,Gaddapotharam,Hyderabad,Telangana,Industrial
HYD07,2017,4,75.0,80.0,75,70,Gaddapotharam,Hyderabad,Telangana,Industrial
HYD07,2017,5,75.0,80.0,75,70,Gaddapotharam,Hyderabad,Telangana,Industrial
HYD07,2017,6,74.0,74.0,75,70,Gaddapotharam,Hyderabad,Telangana,Industrial
HYD07,2017,7,75.0,76.0,75,70,Gaddapotharam,Hyderabad,Telangana,Industrial
HYD07,2017,8,82.0,73.0,75,70,Gaddapotharam,Hyderabad,Telangana,Industrial
HYD07,2017,9,84.0,75.0,75,70,Gaddapotharam,Hyderabad,Telangana,Industrial
HYD07,2017,10,84.0,77.0,75,70,Gaddapotharam,Hyderabad,Telangana,Industrial
HYD07,2017,11,82.0,72.0,75,70,Gaddapotharam,Hyderabad,Telangana,Industrial
HYD07,2017,12,71.0,65.0,75,70,Gaddapotharam,Hyderabad,Telangana,Industrial
HYD08,2017,1,58.0,51.0,50,40,Gachibowli,Hyderabad,Telangana,Silence
HYD08,2017,2,61.0,52.0,50,40,Gachibowli,Hyderabad,Telangana,Silence
HYD08,2017,3,59.0,53.0,50,40,Gachibowli,Hyderabad,Telangana,Silence
HYD08,2017,4,67.0,61.0,50,40,Gachibowli,Hyderabad,Telangana,Silence
HYD08,2017,5,74.0,77.0,50,40,Gachibowli,Hyderabad,Telangana,Silence
HYD08,2017,6,62.0,62.0,50,40,Gachibowli,Hyderabad,Telangana,Silence
HYD08,2017,7,62.0,59.0,50,40,Gachibowli,Hyderabad,Telangana,Silence
HYD08,2017,8,58.0,54.0,50,40,Gachibowli,Hyderabad,Telangana,Silence
HYD08,2017,9,58.0,51.0,50,40,Gachibowli,Hyderabad,Telangana,Silence
HYD08,2017,10,56.0,50.0,50,40,Gachibowli,Hyderabad,Telangana,Silence
HYD08,2017,11,58.0,51.0,50,40,Gachibowli,Hyderabad,Telangana,Silence
HYD08,2017,12,58.0,53.0,50,40,Gachibowli,Hyderabad,Telangana,Silence
HYD09,2017,1,72.0,72.0,65,55,Paradise,Hyderabad,Telangana,Commercial
HYD09,2017,2,73.0,72.0,65,55,Paradise,Hyderabad,Telangana,Commercial
HYD09,2017,3,73.0,73.0,65,55,Paradise,Hyderabad,Telangana,Commercial
HYD09,2017,4,74.0,73.0,65,55,Paradise,Hyderabad,Telangana,Commercial
HYD09,2017,5,74.0,73.0,65,55,Paradise,Hyderabad,Telangana,Commercial
HYD09,2017,6,73.0,73.0,65,55,Paradise,Hyderabad,Telangana,Commercial
HYD09,2017,7,73.0,73.0,65,55,Paradise,Hyderabad,Telangana,Commercial
HYD09,2017,8,73.0,73.0,65,55,Paradise,Hyderabad,Telangana,Commercial
HYD09,2017,9,72.0,72.0,65,55,Paradise,Hyderabad,Telangana,Commercial
HYD09,2017,10,71.0,64.0,65,55,Paradise,Hyderabad,Telangana,Commercial
HYD09,2017,11,78.0,80.0,65,55,Paradise,Hyderabad,Telangana,Commercial
HYD09,2017,12,88.0,85.0,65,55,Paradise,Hyderabad,Telangana,Commercial
HYD10,2017,1,69.0,64.0,65,55,JNTU,Hyderabad,Telangana,Commercial
HYD10,2017,2,69.0,65.0,65,55,JNTU,Hyderabad,Telangana,Commercial
HYD10,2017,3,69.0,65.0,65,55,JNTU,Hyderabad,Telangana,Commercial
HYD10,2017,4,71.0,65.0,65,55,JNTU,Hyderabad,Telangana,Commercial
HYD10,2017,5,72.0,70.0,65,55,JNTU,Hyderabad,Telangana,Commercial
HYD10,2017,6,71.0,67.0,65,55,JNTU,Hyderabad,Telangana,Commercial
HYD10,2017,7,72.0,68.0,65,55,JNTU,Hyderabad,Telangana,Commercial
HYD10,2017,8,71.0,66.0,65,55,JNTU,Hyderabad,Telangana,Commercial
HYD10,2017,9,70.0,65.0,65,55,JNTU,Hyderabad,Telangana,Commercial
HYD10,2017,10,71.0,65.0,65,55,JNTU,Hyderabad,Telangana,Commercial
HYD10,2017,11,71.0,65.0,65,55,JNTU,Hyderabad,Telangana,Commercial
HYD10,2017,12,70.0,66.0,65,55,JNTU,Hyderabad,Telangana,Commercial
KOL01,2017,1,73.0,72.0,75,70,Gol Park,Kolkata,West Bengal,Industrial
KOL01,2017,2,71.0,71.0,75,70,Gol Park,Kolkata,West Bengal,Industrial
KOL01,2017,3,79.0,82.0,75,70,Gol Park,Kolkata,West Bengal,Industrial
KOL01,2017,4,74.0,75.0,75,70,Gol Park,Kolkata,West Bengal,Industrial
KOL01,2017,5,77.0,80.0,75,70,Gol Park,Kolkata,West Bengal,Industrial
KOL01,2017,6,79.0,81.0,75,70,Gol Park,Kolkata,West Bengal,Industrial
KOL01,2017,7,81.0,81.0,75,70,Gol Park,Kolkata,West Bengal,Industrial
KOL01,2017,8,79.0,78.0,75,70,Gol Park,Kolkata,West Bengal,Industrial
KOL01,2017,9,74.0,74.0,75,70,Gol Park,Kolkata,West Bengal,Industrial
KOL01,2017,10,86.0,81.0,75,70,Gol Park,Kolkata,West Bengal,Industrial
KOL01,2017,11,74.0,74.0,75,70,Gol Park,Kolkata,West Bengal,Industrial
KOL01,2017,12,72.0,72.0,75,70,Gol Park,Kolkata,West Bengal,Industrial
KOL02,2017,1,62.0,56.0,65,55,New Market,Kolkata,West Bengal,Commercial
KOL02,2017,2,62.0,58.0,65,55,New Market,Kolkata,West Bengal,Commercial
KOL02,2017,3,62.0,58.0,65,55,New Market,Kolkata,West Bengal,Commercial
KOL02,2017,4,63.0,57.0,65,55,New Market,Kolkata,West Bengal,Commercial
KOL02,2017,5,63.0,56.0,65,55,New Market,Kolkata,West Bengal,Commercial
KOL02,2017,6,63.0,57.0,65,55,New Market,Kolkata,West Bengal,Commercial
KOL02,2017,7,64.0,57.0,65,55,New Market,Kolkata,West Bengal,Commercial
KOL02,2017,8,63.0,56.0,65,55,New Market,Kolkata,West Bengal,Commercial
KOL02,2017,9,63.0,57.0,65,55,New Market,Kolkata,West Bengal,Commercial
KOL02,2017,10,63.0,57.0,65,55,New Market,Kolkata,West Bengal,Commercial
KOL02,2017,11,62.0,56.0,65,55,New Market,Kolkata,West Bengal,Commercial
KOL02,2017,12,62.0,56.0,65,55,New Market,Kolkata,West Bengal,Commercial
KOL03,2017,1,64.0,57.0,55,45,Patauli,Kolkata,West Bengal,Residential
KOL03,2017,2,64.0,58.0,55,45,Patauli,Kolkata,West Bengal,Residential
KOL03,2017,3,66.0,61.0,55,45,Patauli,Kolkata,West Bengal,Residential
KOL03,2017,4,68.0,64.0,55,45,Patauli,Kolkata,West Bengal,Residential
KOL03,2017,5,66.0,61.0,55,45,Patauli,Kolkata,West Bengal,Residential
KOL03,2017,6,66.0,62.0,55,45,Patauli,Kolkata,West Bengal,Residential
KOL03,2017,7,65.0,59.0,55,45,Patauli,Kolkata,West Bengal,Residential
KOL03,2017,8,67.0,58.0,55,45,Patauli,Kolkata,West Bengal,Residential
KOL03,2017,9,68.0,59.0,55,45,Patauli,Kolkata,West Bengal,Residential
KOL03,2017,10,73.0,59.0,55,45,Patauli,Kolkata,West Bengal,Residential
KOL03,2017,11,66.0,57.0,55,45,Patauli,Kolkata,West Bengal,Residential
KOL03,2017,12,66.0,56.0,55,45,Patauli,Kolkata,West Bengal,Residential
KOL04,2017,1,71.0,71.0,50,40,SSKM Hospital,Kolkata,West Bengal,Silence
KOL04,2017,2,71.0,70.0,50,40,SSKM Hospital,Kolkata,West Bengal,Silence
KOL04,2017,3,70.0,70.0,50,40,SSKM Hospital,Kolkata,West Bengal,Silence
KOL04,2017,4,70.0,69.0,50,40,SSKM Hospital,Kolkata,West Bengal,Silence
KOL04,2017,5,71.0,70.0,50,40,SSKM Hospital,Kolkata,West Bengal,Silence
KOL04,2017,6,69.0,68.0,50,40,SSKM Hospital,Kolkata,West Bengal,Silence
KOL04,2017,7,70.0,71.0,50,40,SSKM Hospital,Kolkata,West Bengal,Silence
KOL04,2017,8,72.0,72.0,50,40,SSKM Hospital,Kolkata,West Bengal,Silence
KOL04,2017,9,64.0,65.0,50,40,SSKM Hospital,Kolkata,West Bengal,Silence
KOL04,2017,10,76.0,75.0,50,40,SSKM Hospital,Kolkata,West Bengal,Silence
KOL04,2017,11,82.0,82.0,50,40,SSKM Hospital,Kolkata,West Bengal,Silence
KOL04,2017,12,71.0,71.0,50,40,SSKM Hospital,Kolkata,West Bengal,Silence
KOL05,2017,1,71.0,72.0,65,55,WBPCB Headquarter,Kolkata,West Bengal,Commercial
KOL05,2017,2,63.0,65.0,65,55,WBPCB Headquarter,Kolkata,West Bengal,Commercial
KOL05,2017,3,59.0,55.0,65,55,WBPCB Headquarter,Kolkata,West Bengal,Commercial
KOL05,2017,4,62.0,62.0,65,55,WBPCB Headquarter,Kolkata,West Bengal,Commercial
KOL05,2017,5,63.0,63.0,65,55,WBPCB Headquarter,Kolkata,West Bengal,Commercial
KOL05,2017,6,64.0,64.0,65,55,WBPCB Headquarter,Kolkata,West Bengal,Commercial
KOL05,2017,7,67.0,66.0,65,55,WBPCB Headquarter,Kolkata,West Bengal,Commercial
KOL05,2017,8,71.0,69.0,65,55,WBPCB Headquarter,Kolkata,West Bengal,Commercial
KOL05,2017,9,71.0,70.0,65,55,WBPCB Headquarter,Kolkata,West Bengal,Commercial
KOL05,2017,10,66.0,64.0,65,55,WBPCB Headquarter,Kolkata,West Bengal,Commercial
KOL05,2017,11,68.0,67.0,65,55,WBPCB Headquarter,Kolkata,West Bengal,Commercial
KOL05,2017,12,71.0,70.0,65,55,WBPCB Headquarter,Kolkata,West Bengal,Commercial
KOL06,2017,1,62.0,52.0,55,45,Birati Neelachal,Kolkata,West Bengal,Residential
KOL06,2017,2,62.0,58.0,55,45,Birati Neelachal,Kolkata,West Bengal,Residential
KOL06,2017,3,62.0,58.0,55,45,Birati Neelachal,Kolkata,West Bengal,Residential
KOL06,2017,4,67.0,64.0,55,45,Birati Neelachal,Kolkata,West Bengal,Residential
KOL06,2017,5,66.0,59.0,55,45,Birati Neelachal,Kolkata,West Bengal,Residential
KOL06,2017,6,64.0,61.0,55,45,Birati Neelachal,Kolkata,West Bengal,Residential
KOL06,2017,7,61.0,57.0,55,45,Birati Neelachal,Kolkata,West Bengal,Residential
KOL06,2017,8,61.0,54.0,55,45,Birati Neelachal,Kolkata,West Bengal,Residential
KOL06,2017,9,68.0,57.0,55,45,Birati Neelachal,Kolkata,West Bengal,Residential
KOL06,2017,10,65.0,58.0,55,45,Birati Neelachal,Kolkata,West Bengal,Residential
KOL06,2017,11,68.0,55.0,55,45,Birati Neelachal,Kolkata,West Bengal,Residential
KOL06,2017,12,61.0,51.0,55,45,Birati Neelachal,Kolkata,West Bengal,Residential
KOL07,2017,1,64.0,60.0,50,40,R G Kar Hospital,Kolkata,West Bengal,Silence
KOL07,2017,2,64.0,61.0,50,40,R G Kar Hospital,Kolkata,West Bengal,Silence
KOL07,2017,3,64.0,61.0,50,40,R G Kar Hospital,Kolkata,West Bengal,Silence
KOL07,2017,4,66.0,63.0,50,40,R G Kar Hospital,Kolkata,West Bengal,Silence
KOL07,2017,5,64.0,61.0,50,40,R G Kar Hospital,Kolkata,West Bengal,Silence
KOL07,2017,6,65.0,61.0,50,40,R G Kar Hospital,Kolkata,West Bengal,Silence
KOL07,2017,7,64.0,62.0,50,40,R G Kar Hospital,Kolkata,West Bengal,Silence
KOL07,2017,8,64.0,59.0,50,40,R G Kar Hospital,Kolkata,West Bengal,Silence
KOL07,2017,9,63.0,59.0,50,40,R G Kar Hospital,Kolkata,West Bengal,Silence
KOL07,2017,10,65.0,61.0,50,40,R G Kar Hospital,Kolkata,West Bengal,Silence
KOL07,2017,11,64.0,58.0,50,40,R G Kar Hospital,Kolkata,West Bengal,Silence
KOL07,2017,12,63.0,57.0,50,40,R G Kar Hospital,Kolkata,West Bengal,Silence
KOL08,2017,1,67.0,63.0,65,55,Tollygunge,Kolkata,West Bengal,Commercial
KOL08,2017,2,67.0,63.0,65,55,Tollygunge,Kolkata,West Bengal,Commercial
KOL08,2017,3,67.0,64.0,65,55,Tollygunge,Kolkata,West Bengal,Commercial
KOL08,2017,4,68.0,64.0,65,55,Tollygunge,Kolkata,West Bengal,Commercial
KOL08,2017,5,67.0,63.0,65,55,Tollygunge,Kolkata,West Bengal,Commercial
KOL08,2017,6,67.0,63.0,65,55,Tollygunge,Kolkata,West Bengal,Commercial
KOL08,2017,7,67.0,62.0,65,55,Tollygunge,Kolkata,West Bengal,Commercial
KOL08,2017,8,67.0,62.0,65,55,Tollygunge,Kolkata,West Bengal,Commercial
KOL08,2017,9,66.0,63.0,65,55,Tollygunge,Kolkata,West Bengal,Commercial
KOL08,2017,10,67.0,63.0,65,55,Tollygunge,Kolkata,West Bengal,Commercial
KOL08,2017,11,67.0,63.0,65,55,Tollygunge,Kolkata,West Bengal,Commercial
KOL08,2017,12,67.0,63.0,65,55,Tollygunge,Kolkata,West Bengal,Commercial
KOL09,2017,1,76.0,68.0,55,45,Bag Bazar,Kolkata,West Bengal,Residential
KOL09,2017,2,74.0,68.0,55,45,Bag Bazar,Kolkata,West Bengal,Residential
KOL09,2017,3,74.0,68.0,55,45,Bag Bazar,Kolkata,West Bengal,Residential
KOL09,2017,4,74.0,68.0,55,45,Bag Bazar,Kolkata,West Bengal,Residential
KOL09,2017,5,74.0,68.0,55,45,Bag Bazar,Kolkata,West Bengal,Residential
KOL09,2017,6,74.0,68.0,55,45,Bag Bazar,Kolkata,West Bengal,Residential
KOL09,2017,7,75.0,68.0,55,45,Bag Bazar,Kolkata,West Bengal,Residential
KOL09,2017,8,76.0,68.0,55,45,Bag Bazar,Kolkata,West Bengal,Residential
KOL09,2017,9,76.0,71.0,55,45,Bag Bazar,Kolkata,West Bengal,Residential
KOL09,2017,10,76.0,70.0,55,45,Bag Bazar,Kolkata,West Bengal,Residential
KOL09,2017,11,75.0,68.0,55,45,Bag Bazar,Kolkata,West Bengal,Residential
KOL09,2017,12,75.0,68.0,55,45,Bag Bazar,Kolkata,West Bengal,Residential
KOL10,2017,1,64.0,61.0,75,70,Tartala,Kolkata,West Bengal,Industrial
KOL10,2017,2,64.0,62.0,75,70,Tartala,Kolkata,West Bengal,Industrial
KOL10,2017,3,65.0,62.0,75,70,Tartala,Kolkata,West Bengal,Industrial
KOL10,2017,4,68.0,64.0,75,70,Tartala,Kolkata,West Bengal,Industrial
KOL10,2017,5,67.0,63.0,75,70,Tartala,Kolkata,West Bengal,Industrial
KOL10,2017,6,67.0,63.0,75,70,Tartala,Kolkata,West Bengal,Industrial
KOL10,2017,7,65.0,61.0,75,70,Tartala,Kolkata,West Bengal,Industrial
KOL10,2017,8,64.0,61.0,75,70,Tartala,Kolkata,West Bengal,Industrial
KOL10,2017,9,64.0,60.0,75,70,Tartala,Kolkata,West Bengal,Industrial
KOL10,2017,10,65.0,61.0,75,70,Tartala,Kolkata,West Bengal,Industrial
KOL10,2017,11,63.0,60.0,75,70,Tartala,Kolkata,West Bengal,Industrial
KOL10,2017,12,63.0,60.0,75,70,Tartala,Kolkata,West Bengal,Industrial
LUC01,2017,1,67.0,60.0,75,70,Talkatora,Lucknow,Uttar Pradesh,Industrial
LUC01,2017,2,68.0,62.0,75,70,Talkatora,Lucknow,Uttar Pradesh,Industrial
LUC01,2017,3,67.0,60.0,75,70,Talkatora,Lucknow,Uttar Pradesh,Industrial
